4,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.9211313849992,649.2462506379998,None,560.9172779620003,,,,,,,,,,,,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
5,,,,,0,0,0,0,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,655.2526526719994,None,2,1.1512935330010805,655.2526526719994,None,655.2526526719994,None,655.2526526719994,None,562.1018643339994,673.0510303709998,656.4472255569999,None,656.4472255569999,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/091621_bk1_recall_fmri_wav/recall_audio-1631818711.433.wav,0.014302423398476094,None,2,110.90687520200117,656.4472255569999,None,656.4472255569999,None,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[13 24 22 44 11 42 31 33],[1 2 2 2 1 2 1 1],20.078429051000057,None,space,46.38110988100016,20.078429051000057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,66.47935428500023,None,equal,27.81865634299902,66.47935428500023,None,74.24351879300048,66.47935428500023,None,66.47935428500023,None,0.0003179929990437813,94.33009505299924,None,6.016084733999378,100.34481008299917,None,2,1.8501543439997477,100.34481008299917,None,100.34481008299917,None,100.34481008299917,None,7.884121152999796,96.51605055899927,102.29349328900025,None,102.29349328900025,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/091621_bk1_recall_fmri_wav/recall_audio-1631818157.270.wav,0.01008599799752119,None,2,88.52455314899998,102.29349328900025,None,102.29349328900025,None,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.51895454300029,190.8462258749987,None,102.51624389099925,,,,,,,,,,,,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
1,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,196.84626615199886,None,2,1.9478322169998137,196.84626615199886,None,196.84626615199886,None,196.84626615199886,None,104.48381239599985,208.91095124499952,198.8258276059987,None,198.8258276059987,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/091621_bk1_recall_fmri_wav/recall_audio-1631818254.813.wav,0.01616304640083399,None,2,104.3892920319995,198.8258276059987,None,198.8258276059987,None,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.91405362799924,303.2407790549987,None,214.9274005719999,,,,,,,,,,,,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
2,,,,,0,0,0,0,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,309.257604041999,None,2,1.2664759870003763,309.257604041999,None,309.257604041999,None,309.257604041999,None,216.2286383519986,314.45923896099885,310.5743052429989,None,310.5743052429989,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/091621_bk1_recall_fmri_wav/recall_audio-1631818366.561.wav,0.013536525399103994,None,2,98.18977072599955,310.5743052429989,None,310.5743052429989,None,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
2,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.4627586239985,408.7895329639996,None,320.45960755799933,,,,,,,,,,,,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
3,,,,,0,0,0,0,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,414.7894642219999,None,2,1.3405155500004184,414.7894642219999,None,414.7894642219999,None,414.7894642219999,None,321.82810923099896,428.649955724999,416.16285563199926,None,416.16285563199926,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/091621_bk1_recall_fmri_wav/recall_audio-1631818471.158.wav,0.015668655400077114,None,2,106.79720138000084,416.16285563199926,None,416.16285563199926,None,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
3,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.6541729439996,522.9879798530001,None,434.66620984899964,,,,,,,,,,,,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
4,,,,,0,0,0,0,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,528.996664717999,None,2,0.7804650950001815,528.996664717999,None,528.996664717999,None,528.996664717999,None,435.4682758409999,554.9165666150002,529.812889462999,None,529.812889462999,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/091621_bk1_recall_fmri_wav/recall_audio-1631818585.799.wav,0.014525976399454521,None,2,119.41608485000143,529.812889462999,None,529.812889462999,None,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
4,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.9211313849992,649.2462506379998,None,560.9172779620003,,,,,,,,,,,,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
5,,,,,0,0,0,0,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,655.2526526719994,None,2,1.1512935330010805,655.2526526719994,None,655.2526526719994,None,655.2526526719994,None,562.1018643339994,673.0510303709998,656.4472255569999,None,656.4472255569999,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/091621_bk1_recall_fmri_wav/recall_audio-1631818711.433.wav,0.014302423398476094,None,2,110.90687520200117,656.4472255569999,None,656.4472255569999,None,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
5,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.0556331159987,767.3797571209998,None,679.0508472709989,,,,,,,,,,,,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
6,,,,,0,0,0,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,773.3848812729993,None,2,3.063064922000194,773.3848812729993,None,773.3848812729993,None,773.3848812729993,None,682.152372736,814.9501833469985,776.4959724359996,None,776.4959724359996,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/091621_bk1_recall_fmri_wav/recall_audio-1631818831.483.wav,0.014924218403393752,None,2,132.76413030500044,776.4959724359996,None,776.4959724359996,None,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[13 24 22 44 11 42 31 33],[1 2 2 2 1 2 1 1],20.078429051000057,None,space,46.38110988100016,20.078429051000057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,66.47935428500023,None,equal,27.81865634299902,66.47935428500023,None,74.24351879300048,66.47935428500023,None,66.47935428500023,None,0.0003179929990437813,94.33009505299924,None,6.016084733999378,100.34481008299917,None,2,1.8501543439997477,100.34481008299917,None,100.34481008299917,None,100.34481008299917,None,7.884121152999796,96.51605055899927,102.29349328900025,None,102.29349328900025,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/091621_bk1_recall_fmri_wav/recall_audio-1631818157.270.wav,0.01008599799752119,None,2,88.52455314899998,102.29349328900025,None,102.29349328900025,None,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.51895454300029,190.8462258749987,None,102.51624389099925,,,,,,,,,,,,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
1,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,196.84626615199886,None,2,1.9478322169998137,196.84626615199886,None,196.84626615199886,None,196.84626615199886,None,104.48381239599985,208.91095124499952,198.8258276059987,None,198.8258276059987,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/091621_bk1_recall_fmri_wav/recall_audio-1631818254.813.wav,0.01616304640083399,None,2,104.3892920319995,198.8258276059987,None,198.8258276059987,None,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.91405362799924,303.2407790549987,None,214.9274005719999,,,,,,,,,,,,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
2,,,,,0,0,0,0,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,309.257604041999,None,2,1.2664759870003763,309.257604041999,None,309.257604041999,None,309.257604041999,None,216.2286383519986,314.45923896099885,310.5743052429989,None,310.5743052429989,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/091621_bk1_recall_fmri_wav/recall_audio-1631818366.561.wav,0.013536525399103994,None,2,98.18977072599955,310.5743052429989,None,310.5743052429989,None,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
2,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.4627586239985,408.7895329639996,None,320.45960755799933,,,,,,,,,,,,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
3,,,,,0,0,0,0,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,414.7894642219999,None,2,1.3405155500004184,414.7894642219999,None,414.7894642219999,None,414.7894642219999,None,321.82810923099896,428.649955724999,416.16285563199926,None,416.16285563199926,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/091621_bk1_recall_fmri_wav/recall_audio-1631818471.158.wav,0.015668655400077114,None,2,106.79720138000084,416.16285563199926,None,416.16285563199926,None,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
3,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.6541729439996,522.9879798530001,None,434.66620984899964,,,,,,,,,,,,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
4,,,,,0,0,0,0,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,528.996664717999,None,2,0.7804650950001815,528.996664717999,None,528.996664717999,None,528.996664717999,None,435.4682758409999,554.9165666150002,529.812889462999,None,529.812889462999,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/091621_bk1_recall_fmri_wav/recall_audio-1631818585.799.wav,0.014525976399454521,None,2,119.41608485000143,529.812889462999,None,529.812889462999,None,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
4,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.9211313849992,649.2462506379998,None,560.9172779620003,,,,,,,,,,,,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
5,,,,,0,0,0,0,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,655.2526526719994,None,2,1.1512935330010805,655.2526526719994,None,655.2526526719994,None,655.2526526719994,None,562.1018643339994,673.0510303709998,656.4472255569999,None,656.4472255569999,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/091621_bk1_recall_fmri_wav/recall_audio-1631818711.433.wav,0.014302423398476094,None,2,110.90687520200117,656.4472255569999,None,656.4472255569999,None,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
5,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.0556331159987,767.3797571209998,None,679.0508472709989,,,,,,,,,,,,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
6,,,,,0,0,0,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,773.3848812729993,None,2,3.063064922000194,773.3848812729993,None,773.3848812729993,None,773.3848812729993,None,682.152372736,814.9501833469985,776.4959724359996,None,776.4959724359996,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/091621_bk1_recall_fmri_wav/recall_audio-1631818831.483.wav,0.014924218403393752,None,2,132.76413030500044,776.4959724359996,None,776.4959724359996,None,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
6,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.9548704439985,909.2803816839987,None,820.9510958039991,,,,,,,,,,,,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
7,,,,,0,0,0,0,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,915.2809871720001,None,2,1.783971783999732,915.2809871720001,None,915.2809871720001,None,915.2809871720001,None,822.7684004349994,887.5511227099996,917.1138699709991,None,917.1138699709991,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/091621_bk1_recall_fmri_wav/recall_audio-1631818972.099.wav,0.014322005401481874,None,2,64.75011764999908,917.1138699709991,None,917.1138699709991,None,091621,0,2,1,3,1,1,0,22,2021_Sep_16_1447,recall_fmri,3.2.4,60.293893903295945,
