,3,parcelated_audio/44/44_13.ogg,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.678158572,1070.8482686019997,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,3,parcelated_audio/44/44_14.ogg,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.8485215949995,1077.1548782419995,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,3,parcelated_audio/44/44_15.ogg,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.1551561159995,1081.2375586139997,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,3,parcelated_audio/44/44_16.ogg,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.2378350749996,1085.2678170130002,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,3,parcelated_audio/44/44_17.ogg,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.2681047810001,1093.7330067679995,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,3,parcelated_audio/44/44_18.ogg,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.7332913640003,1103.5738578629998,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,3,parcelated_audio/44/44_19.ogg,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.574263202,1114.5492448590003,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,3,parcelated_audio/44/44_20.ogg,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.549596799,1122.7686317099997,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,3,parcelated_audio/44/44_21.ogg,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.7691487769998,1131.6726624519997,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,3,parcelated_audio/44/44_22.ogg,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.6730172059997,1136.5978478219995,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,3,parcelated_audio/44/44_23.ogg,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.5982038410002,1143.3417719669997,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,3,parcelated_audio/44/44_24.ogg,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143.3421213989996,1152.075073393,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,3,parcelated_audio/44/44_25.ogg,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.075426417,1158.3882987879997,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,3,parcelated_audio/44/44_26.ogg,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.3887495990002,1163.2451010719997,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,3,parcelated_audio/44/44_27.ogg,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.2454261490002,1170.2281484659998,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,3,parcelated_audio/44/44_28.ogg,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.2285757970003,1181.5062759749999,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,3,,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,3,,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.5067867870002,1187.5008566779998,1308.169908588,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314.1783129530004,None,1314.1783129530004,None,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,3,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.2200230930002,None,2,2.0256727349997163,1315.2200230930002,None,1315.2200230930002,None,1315.2200230930002,None,1317.270445393,None,2,1.9942482460000974,1317.270445393,None,1317.270445393,None,1319.3028179900002,None,1319.3028179900002,None,1319.3028179900002,None,2,4.884721645999889,1319.3028179900002,None,1324.2205640110005,None,2,3.25914579000073,1324.2205640110005,None,1324.2205640110005,None,1327.5948499390006,None,1327.5948499390006,None,1327.5948499390006,None,1327.5948499390006,None,1327.5948499390006,None,1327.5948499390006,None,1327.5948499390006,None,,,,,,,,,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355.7204833719998,None,1355.7204833719998,None,1355.7204833719998,None,3,0.8372022740004468,1355.7204833719998,None,1356.5867467960006,None,3,0.45381357299993397,1356.5867467960006,None,1356.5867467960006,None,1357.1438420720006,None,1357.1438420720006,None,1357.1438420720006,None,1357.1438420720006,None,1357.1438420720006,None,1357.1438420720006,None,1357.1438420720006,None,,,,,,,,,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.8605262660003,None,1380.8605262660003,None,1380.8605262660003,None,2,0.7651516859996264,1380.8605262660003,None,,,,,,,,,,,,,,,,,,,,,,,1379.6872484200003,None,2,1.148312368999541,1379.6872484200003,None,1379.6872484200003,None,,,,,,,,,,,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_1.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.6370398580002,None,2,1.1164583270001458,1381.6370398580002,None,1256.14587028,1259.150960934,1259.1567327009998,1271.1449304159996,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_2.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.1452641959995,1275.6347798589995,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_3.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.635508548,1280.632893719,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_4.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.633244574,1289.7223209369995,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_5.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.7226703879996,1295.5010692489996,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_6.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295.5013420719997,1300.079630915,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_7.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0810250980003,1306.6218559139998,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_8.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.6222055649996,1312.403258366,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_9.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.4036079199996,1316.7016916049997,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_10.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.702985946,1321.2802192979998,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_11.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.280624993,1324.4564808559999,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_12.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324.456830559,1327.2850897749995,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_13.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.2854412240004,1330.5962167540001,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_14.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.5965651340002,1333.2932863059996,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_15.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.2936934500003,1344.4712132220002,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_16.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.4715630989995,1347.4712885569998,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_17.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.4716401699998,1354.4511520329997,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_18.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.451430174,1361.924006141,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_19.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361.9243903240003,1366.5947745599997,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_20.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366.595059884,1371.5095526169998,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
,4,parcelated_audio/11/11_21.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.510437471,1380.2856261039997,,,,,091621,0,2,1,3,1,1,1,0,22,2021_Sep_16_1318,listening_fmri,3.2.4,60.02247193334776,
